chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
2006,3.9050000000000002,0282,3.285,disgust,,3.9050000000000002,3.285,0.28991378028648457,0.134350288425444,0.6200000000000001,0.42426406871192857,7.19,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1487,4.495,1916,5.355,disgust,,4.495,5.355,0.33234018715767777,0.9404520189781076,0.8600000000000003,1.2727922061357853,9.850000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,0095,6.16,disgust,,5.23,6.16,0.08485281374238578,0.3818376618407357,0.9299999999999997,0.4666904755831215,11.39,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1434,5.115,1487,4.495,disgust,,5.115,4.495,0.12020815280171303,0.33234018715767777,0.6200000000000001,0.4525483399593908,9.61,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1916,5.355,1434,5.115,disgust,,5.355,5.115,0.9404520189781076,0.12020815280171303,0.2400000000000002,1.0606601717798205,10.47,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2006,3.9050000000000002,1404,2.7199999999999998,disgust,,3.9050000000000002,2.7199999999999998,0.28991378028648457,0.2262741699796951,1.1850000000000005,0.5161879502661797,6.625,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0464,4.734999999999999,1757,5.35,disgust,,4.734999999999999,5.35,0.6576093065034896,0.4808326112068527,0.6150000000000002,1.1384419177103422,10.084999999999999,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0417,3.1799999999999997,1970,2.245,disgust,,3.1799999999999997,2.245,0.5798275605729688,0.1767766952966369,0.9349999999999996,0.7566042558696057,5.425,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,1576,4.295,disgust,,5.23,4.295,0.08485281374238578,1.1667261889578033,0.9350000000000005,1.2515790027001892,9.525,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0417,3.1799999999999997,0905,2.335,disgust,,3.1799999999999997,2.335,0.5798275605729688,0.3181980515339465,0.8449999999999998,0.8980256121069152,5.515,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0095,6.16,0417,3.1799999999999997,disgust,,6.16,3.1799999999999997,0.3818376618407357,0.5798275605729688,2.9800000000000004,0.9616652224137046,9.34,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0218,4.79,2006,3.9050000000000002,disgust,5.54,4.79,3.9050000000000002,0.4808326112068521,0.28991378028648457,0.8849999999999998,0.7707463914933367,8.695,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0095,6.16,0059,6.505,disgust,5.11,6.16,6.505,0.3818376618407357,0.30405591591021525,0.34499999999999975,0.685893577750951,12.665,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0282,3.285,1271,2.4050000000000002,disgust,,3.285,2.4050000000000002,0.134350288425444,0.021213203435596288,0.8799999999999999,0.1555634918610403,5.69,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1916,5.355,1271,2.4050000000000002,disgust,,5.355,2.4050000000000002,0.9404520189781076,0.021213203435596288,2.95,0.9616652224137039,7.760000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1434,5.115,2006,3.9050000000000002,disgust,,5.115,3.9050000000000002,0.12020815280171303,0.28991378028648457,1.21,0.4101219330881976,9.02,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0059,6.505,1916,5.355,disgust,,6.505,5.355,0.30405591591021525,0.9404520189781076,1.1499999999999995,1.2445079348883228,11.86,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1916,5.355,0905,2.335,disgust,6.22,5.355,2.335,0.9404520189781076,0.3181980515339465,3.0200000000000005,1.258650070512054,7.69,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0079,3.06,1271,2.4050000000000002,disgust,5.06,3.06,2.4050000000000002,0.3252691193458118,0.021213203435596288,0.6549999999999998,0.3464823227814081,5.465,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0079,3.06,1576,4.295,disgust,,3.06,4.295,0.3252691193458118,1.1667261889578033,1.2349999999999999,1.4919953083036153,7.355,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0909,2.835,0417,3.1799999999999997,disgust,,2.835,3.1799999999999997,0.30405591591021525,0.5798275605729688,0.34499999999999975,0.883883476483184,6.015,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,0909,2.835,disgust,,3.3899999999999997,2.835,0.42426406871192857,0.30405591591021525,0.5549999999999997,0.7283199846221438,6.225,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,1960,4.585,disgust,,5.23,4.585,0.08485281374238578,0.1767766952966369,0.6450000000000005,0.26162950903902266,9.815000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,1970,2.245,disgust,,5.23,2.245,0.08485281374238578,0.1767766952966369,2.9850000000000003,0.26162950903902266,7.4750000000000005,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0464,6.9350000000000005,1035,5.98,disgust,,6.9350000000000005,5.98,0.0919238815542511,0.07071067811865513,0.9550000000000001,0.16263455967290624,12.915000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0218,1.0150000000000001,0905,1.275,disgust,,1.0150000000000001,1.275,0.021213203435596444,0.27577164466275345,0.2599999999999998,0.2969848480983499,2.29,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1765,6.859999999999999,1035,5.98,disgust,,6.859999999999999,5.98,0.19798989873223347,0.07071067811865513,0.879999999999999,0.2687005768508886,12.84,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1765,6.859999999999999,0829,6.21,disgust,,6.859999999999999,6.21,0.19798989873223347,0.141421356237309,0.6499999999999995,0.3394112549695425,13.07,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0905,1.275,1174,1.0150000000000001,disgust,6.36,1.275,1.0150000000000001,0.27577164466275345,0.021213203435596444,0.2599999999999998,0.2969848480983499,2.29,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0905,1.275,1404,1.025,disgust,,1.275,1.025,0.27577164466275345,0.03535533905932741,0.25,0.31112698372208086,2.3,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0905,1.275,2006,1.03,disgust,,1.275,1.03,0.27577164466275345,0.014142135623730963,0.24499999999999988,0.2899137802864844,2.3049999999999997,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1757,5.255000000000001,1916,4.975,disgust,,5.255000000000001,4.975,0.7424621202458748,0.06363961030678918,0.28000000000000114,0.806101730552664,10.23,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0079,6.5,1757,5.255000000000001,disgust,,6.5,5.255000000000001,0.014142135623730649,0.7424621202458748,1.2449999999999992,0.7566042558696054,11.755,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1035,5.98,0513,5.43,disgust,,5.98,5.43,0.07071067811865513,0.8909545442950497,0.5500000000000007,0.9616652224137049,11.41,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1765,6.859999999999999,0079,6.5,disgust,,6.859999999999999,6.5,0.19798989873223347,0.014142135623730649,0.35999999999999943,0.21213203435596412,13.36,1,aM1CxLBZisfaOXevMwqsUy7nQE23
2067,1.0,0905,1.275,disgust,,1.0,1.275,0.0,0.27577164466275345,0.2749999999999999,0.27577164466275345,2.275,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0905,1.275,0282,1.0150000000000001,disgust,5.7,1.275,1.0150000000000001,0.27577164466275345,0.021213203435596444,0.2599999999999998,0.2969848480983499,2.29,1,aM1CxLBZisfaOXevMwqsUy7nQE23
