chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0877,5.195,0774,2.16,sadness,,5.195,2.16,0.7848885271170679,0.3676955262170047,3.035,1.1525840533340725,7.355,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1703,5.595,0600,2.56,sadness,6.32,5.595,2.56,0.24748737341529137,0.5939696961966998,3.0349999999999997,0.8414570696119912,8.155,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0877,5.195,1169,5.745,sadness,,5.195,5.745,0.7848885271170679,0.37476659402886975,0.5499999999999998,1.1596551211459376,10.940000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1485,5.970000000000001,1231,5.645,sadness,,5.970000000000001,5.645,0.7353910524340094,0.37476659402887036,0.32500000000000107,1.1101576464628797,11.615,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2119,5.695,0746,4.515000000000001,sadness,,5.695,4.515000000000001,0.5586143571373726,0.26162950903902266,1.1799999999999997,0.8202438661763953,10.21,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2119,5.695,0891,2.6799999999999997,sadness,,5.695,2.6799999999999997,0.5586143571373726,0.21213203435596445,3.0150000000000006,0.770746391493337,8.375,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,1167,3.1799999999999997,sadness,,6.135,3.1799999999999997,0.007071067811865324,1.34350288425444,2.955,1.3505739520663054,9.315,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1169,5.745,0490,4.865,sadness,,5.745,4.865,0.37476659402886975,0.12020815280171303,0.8799999999999999,0.4949747468305828,10.61,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,6.365,0877,5.195,sadness,5.26,6.365,5.195,0.19091883092036754,0.7848885271170679,1.17,0.9758073580374355,11.56,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0009,6.86,1485,5.970000000000001,sadness,,6.86,5.970000000000001,0.16970562748477155,0.7353910524340094,0.8899999999999997,0.905096679918781,12.830000000000002,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
