rating_phase1,videoID,emotionName,durationBlackScreen_phase1,rating_phase2,durationBlackScreen_phase2,average_rating,variance_rating,subject_id
4.75,1503,joy,2600,4.48,900,4.615,0.19091883092036754,eu2wMkhOS9PFoxKnXIdMi9r3sl43
5.36,1054,romance,2600,5.45,900,5.405,0.06363961030678918,eu2wMkhOS9PFoxKnXIdMi9r3sl43
4.81,2130,anxiety,2600,5.16,900,4.984999999999999,0.247487373415292,eu2wMkhOS9PFoxKnXIdMi9r3sl43
4.83,0600,sadness,900,3.83,2600,4.33,0.7071067811865476,eu2wMkhOS9PFoxKnXIdMi9r3sl43
5.44,0548,anxiety,900,5.81,2600,5.625,0.26162950903902205,eu2wMkhOS9PFoxKnXIdMi9r3sl43
5.58,0877,sadness,900,5.63,2600,5.605,0.03535533905932725,eu2wMkhOS9PFoxKnXIdMi9r3sl43
4.9,0722,anxiety,2600,5.71,900,5.305,0.5727564927611032,eu2wMkhOS9PFoxKnXIdMi9r3sl43
4.14,1343,joy,900,5.21,2600,4.675,0.7566042558696061,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.3,1283,anxiety,900,4.51,2600,3.905,0.8555992052357225,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.19,1916,disgust,900,4.08,2600,4.635,0.7848885271170679,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
7.0,1174,disgust,900,6.67,2600,6.835,0.23334523779156074,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.17,1850,joy,900,4.51,2600,4.34,0.24041630560342606,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.47,1028,romance,900,1.08,2600,1.7750000000000001,0.9828784258493012,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.93,1534,romance,2600,2.01,900,1.9699999999999998,0.0565685424949237,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.1,1012,joy,2600,5.2,900,5.15,0.07071067811865513,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.83,1171,joy,900,3.67,2600,3.75,0.1131370849898477,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.16,0758,anxiety,2600,1.12,900,1.1400000000000001,0.02828427124746177,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.08,1281,joy,900,3.63,2600,3.855,0.3181980515339465,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.0,1295,romance,2600,4.39,900,3.695,0.9828784258493009,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.54,0271,anxiety,900,1.81,2600,1.675,0.19091883092036785,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.89,0969,anxiety,2600,3.1,900,3.495,0.5586143571373726,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.52,1622,romance,900,4.13,2600,3.825,0.4313351365237939,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.16,1492,anxiety,900,3.59,2600,3.875,0.40305086527633227,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.03,0452,joy,900,4.16,2600,3.5949999999999998,0.7990306627407989,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.67,1658,romance,2600,4.59,900,3.63,1.3576450198781713,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.81,0864,joy,900,5.17,2600,4.99,0.2545584412271574,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.8,1623,sadness,900,5.13,2600,4.965,0.23334523779156074,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.17,0566,disgust,2600,1.57,900,1.37,0.28284271247461906,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.42,0009,sadness,2600,5.49,900,5.455,0.049497474683058526,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.24,1402,anxiety,2600,2.15,900,2.1950000000000003,0.0636396103067895,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.95,0648,anxiety,900,4.27,2600,3.61,0.9333809511662423,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.19,0829,disgust,2600,5.37,900,5.28,0.12727922061357835,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.43,1898,joy,900,4.86,2600,4.645,0.30405591591021586,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.5,2130,anxiety,900,3.01,2600,3.255,0.34648232278140845,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.79,0746,sadness,2600,3.11,900,2.95,0.2262741699796951,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.12,1238,romance,900,4.19,2600,4.155,0.049497474683058526,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.11,2121,anxiety,900,4.78,2600,4.445,0.4737615433949868,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.74,1137,disgust,900,5.02,2600,4.88,0.19798989873223286,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.84,0079,disgust,2600,4.79,900,4.8149999999999995,0.03535533905932725,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.62,1661,joy,2600,5.95,900,5.785,0.23334523779156074,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.58,0722,anxiety,2600,4.83,900,4.705,0.1767766952966369,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.87,0307,romance,2600,4.86,900,4.865,0.007071067811865324,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.02,1679,anxiety,900,4.56,2600,4.789999999999999,0.3252691193458118,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.52,0548,anxiety,2600,5.27,900,5.395,0.1767766952966369,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.67,0174,joy,900,4.58,2600,4.625,0.06363961030678918,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.05,1909,romance,2600,4.58,900,4.8149999999999995,0.33234018715767716,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
6.07,1114,anxiety,2600,5.58,900,5.825,0.34648232278140845,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.43,0312,sadness,2600,1.27,900,1.35,0.11313708498984755,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.19,0905,disgust,900,2.32,2600,2.255,0.0919238815542511,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.85,1698,joy,2600,4.43,900,4.14,0.41012193308819733,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.16,2110,romance,2600,3.41,900,3.285,0.1767766952966369,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.18,2102,joy,2600,4.46,900,3.8200000000000003,0.9050966799187806,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.59,1037,anxiety,2600,3.03,900,2.8099999999999996,0.31112698372208086,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.08,2035,sadness,2600,5.25,900,5.165,0.12020815280171303,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.41,0115,anxiety,2600,2.19,900,2.3,0.1555634918610406,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.25,1752,sadness,2600,5.08,900,5.165,0.12020815280171303,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.53,1035,disgust,900,1.6,2600,1.565,0.049497474683058366,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.47,1829,romance,900,4.74,2600,4.605,0.19091883092036815,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.23,0377,anxiety,900,5.43,2600,5.33,0.141421356237309,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.83,1511,sadness,900,3.15,2600,3.49,0.48083261120685244,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.4,1580,joy,2600,3.1,900,2.25,1.2020815280171309,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.51,1487,disgust,2600,3.03,900,3.7699999999999996,1.0465180361560904,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
6.01,1767,anxiety,900,5.81,2600,5.91,0.14142135623730964,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.05,0543,romance,2600,3.92,900,2.985,1.322289680818844,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.17,1101,sadness,2600,6.15,900,5.66,0.6929646455628169,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.37,0891,sadness,900,3.82,2600,3.5949999999999998,0.3181980515339462,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.67,0730,anxiety,900,4.71,2600,4.6899999999999995,0.028284271247461926,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.13,0464,disgust,2600,5.14,900,5.135,0.007071067811865324,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.12,0600,sadness,2600,1.17,900,1.145,0.03535533905932725,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.09,1807,romance,2600,2.5,900,3.295,1.1242997820866105,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.59,1378,romance,900,4.46,2600,4.025,0.6151828996322964,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.16,1716,romance,900,3.18,2600,3.17,0.014142135623730963,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.55,1365,joy,2600,4.37,900,3.96,0.5798275605729691,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.57,2119,sadness,900,4.42,2600,4.495,0.10606601717798238,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.29,1743,joy,2600,5.27,900,5.279999999999999,0.014142135623731277,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.36,1271,disgust,900,4.45,2600,4.405,0.06363961030678918,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.97,0489,anxiety,900,4.71,2600,4.84,0.1838477631085022,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.56,0190,anxiety,2600,4.47,900,4.015,0.643467170879758,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.89,1777,anxiety,2600,4.27,900,4.08,0.26870057685088766,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.9,0513,disgust,900,5.14,2600,5.52,0.5374011537017765,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
,1960,disgust,900,3.9,2600,3.9,,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.06,0395,anxiety,2600,4.91,900,4.984999999999999,0.10606601717798175,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.91,0282,disgust,2600,2.03,900,1.9699999999999998,0.08485281374238562,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.87,0490,sadness,2600,4.68,900,4.775,0.1343502884254443,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.06,0779,romance,900,2.31,2600,2.185,0.1767766952966369,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.22,1765,disgust,900,3.84,2600,4.029999999999999,0.268700576850888,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.21,2007,romance,2600,3.1,900,3.1550000000000002,0.07778174593052013,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.24,1626,romance,2600,4.85,900,4.045,1.138441917710341,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.76,0083,joy,2600,5.21,900,5.484999999999999,0.388908729652601,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.15,0520,romance,900,1.84,2600,1.495,0.4879036790187179,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.5,1485,sadness,900,5.28,2600,5.390000000000001,0.15556349186104027,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.11,0824,romance,2600,2.21,900,2.16,0.07071067811865482,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.07,1737,anxiety,900,3.36,2600,3.215,0.2050609665440988,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.88,1404,disgust,2600,6.22,900,6.05,0.24041630560342606,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.12,1757,disgust,2600,3.18,900,3.6500000000000004,0.6646803743153546,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.88,1434,disgust,900,4.86,2600,4.87,0.014142135623730649,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
6.85,0218,disgust,2600,4.16,900,5.505,1.9021172413918126,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.19,1329,sadness,2600,3.43,900,3.8100000000000005,0.5374011537017763,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.25,0059,disgust,900,4.65,2600,4.95,0.4242640687119283,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.03,1191,joy,2600,4.94,900,4.985,0.06363961030678918,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.95,1932,joy,900,3.45,2600,3.2,0.3535533905932738,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.34,0744,anxiety,2600,2.95,900,2.645,0.4313351365237942,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.42,0277,romance,900,5.73,2600,5.075,0.9263098833543776,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.37,1160,joy,900,3.92,2600,3.645,0.38890872965260104,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
6.13,1259,disgust,900,5.62,2600,5.875,0.36062445840513907,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.04,0774,sadness,2600,1.97,900,1.505,0.6576093065034891,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.04,0120,sadness,900,3.03,2600,3.035,0.007071067811865638,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.27,0095,disgust,2600,3.68,900,3.475,0.28991378028648457,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.47,0982,joy,2600,4.49,900,4.48,0.014142135623731277,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.44,2067,disgust,900,4.51,2600,4.475,0.049497474683057895,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.98,0491,anxiety,2600,1.4,900,2.69,1.8243354954612927,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.85,1989,romance,900,4.98,2600,4.915,0.09192388155425173,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.03,0103,romance,900,1.06,2600,1.045,0.021213203435596444,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.64,0460,anxiety,2600,5.29,900,4.965,0.45961940777125615,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.51,1848,joy,900,4.99,2600,4.75,0.3394112549695431,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.69,1279,sadness,900,3.62,2600,4.155,0.7566042558696061,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.41,1428,joy,900,5.99,2600,5.7,0.4101219330881976,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.0,0522,anxiety,900,4.69,2600,4.845000000000001,0.21920310216782946,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.84,1756,romance,2600,3.45,900,3.145,0.4313351365237942,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.51,0417,disgust,2600,4.68,900,4.595,0.12020815280171303,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.46,1642,anxiety,2600,2.49,900,2.475,0.0212132034355966,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.58,1054,romance,2600,4.31,900,4.445,0.19091883092036815,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.47,1167,sadness,2600,3.9,900,3.185,1.0111626970967629,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.63,1725,sadness,2600,4.94,900,5.285,0.48790367901871745,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.17,1943,sadness,2600,3.4,900,2.785,0.8697413408594534,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.14,1206,joy,2600,4.2,900,4.17,0.0424264068711932,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
6.62,2062,sadness,900,6.94,2600,6.78,0.2262741699796954,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.56,0909,disgust,2600,4.21,900,3.385,1.1667261889578033,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.48,0255,sadness,900,3.1,2600,3.29,0.268700576850888,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.86,0069,romance,900,4.25,2600,4.055,0.27577164466275367,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.83,1692,joy,900,5.32,2600,5.075,0.34648232278140845,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.3,2006,disgust,900,3.68,2600,2.99,0.9758073580374358,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.58,0877,sadness,900,4.56,2600,4.57,0.014142135623731277,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.05,1159,joy,2600,4.77,900,3.9099999999999997,1.2162236636408617,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
1.08,1970,disgust,2600,5.2,900,3.14,2.913279938488576,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.82,0046,anxiety,900,4.41,2600,4.615,0.28991378028648457,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.97,1928,romance,2600,6.33,900,6.15,0.2545584412271574,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
3.88,0844,joy,2600,3.81,900,3.8449999999999998,0.049497474683058214,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.77,1169,sadness,900,5.15,2600,4.96,0.2687005768508886,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.97,1503,joy,900,4.77,2600,4.869999999999999,0.14142135623730964,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.99,1576,disgust,2600,6.11,900,6.050000000000001,0.08485281374238578,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
2.61,0911,anxiety,900,1.35,2600,1.98,0.8909545442950497,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.07,1231,sadness,900,4.9,2600,4.985,0.12020815280171303,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.0,1703,sadness,900,4.98,2600,4.99,0.014142135623730649,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.42,1683,joy,2600,4.82,900,5.12,0.4242640687119283,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.09,1086,romance,900,3.61,2600,3.8499999999999996,0.33941125496954283,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.31,0300,sadness,2600,,900,5.31,,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
5.1,0194,joy,2600,5.15,900,5.125,0.03535533905932788,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
4.22,2060,joy,900,3.81,2600,4.015,0.2899137802864843,JhCnJQKEqWXP9RwyLVQ83OPZVDL2
,0779,romance,900,1.07,2600,1.07,,lB6NlbhmmHSgEuEpGts3XY24krc2
6.58,1767,anxiety,2600,6.95,900,6.765000000000001,0.26162950903902266,lB6NlbhmmHSgEuEpGts3XY24krc2
6.96,1037,anxiety,2600,6.98,900,6.970000000000001,0.014142135623731277,lB6NlbhmmHSgEuEpGts3XY24krc2
2.03,1960,disgust,900,1.0,2600,1.515,0.7283199846221438,lB6NlbhmmHSgEuEpGts3XY24krc2
4.97,2102,joy,2600,5.3,900,5.135,0.23334523779156074,lB6NlbhmmHSgEuEpGts3XY24krc2
6.58,2130,anxiety,2600,6.52,900,6.55,0.0424264068711932,lB6NlbhmmHSgEuEpGts3XY24krc2
6.4,1658,romance,2600,7.0,900,6.7,0.4242640687119283,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,0009,sadness,900,7.0,2600,7.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
1.85,1171,joy,900,1.04,2600,1.445,0.5727564927611035,lB6NlbhmmHSgEuEpGts3XY24krc2
4.9,0911,anxiety,2600,6.04,900,5.470000000000001,0.8061017305526639,lB6NlbhmmHSgEuEpGts3XY24krc2
5.47,0417,disgust,2600,4.1,900,4.785,0.9687362902255702,lB6NlbhmmHSgEuEpGts3XY24krc2
6.48,1487,disgust,900,6.51,2600,6.495,0.021213203435595972,lB6NlbhmmHSgEuEpGts3XY24krc2
6.85,0824,romance,900,6.5,2600,6.675,0.24748737341529137,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,0730,anxiety,2600,5.96,900,6.48,0.7353910524340094,lB6NlbhmmHSgEuEpGts3XY24krc2
1.58,0491,anxiety,2600,1.0,900,1.29,0.4101219330881976,lB6NlbhmmHSgEuEpGts3XY24krc2
4.83,1191,joy,2600,2.96,900,3.895,1.322289680818844,lB6NlbhmmHSgEuEpGts3XY24krc2
1.93,0844,joy,900,1.39,2600,1.66,0.3818376618407357,lB6NlbhmmHSgEuEpGts3XY24krc2
2.95,1295,romance,2600,1.99,900,2.47,0.6788225099390858,lB6NlbhmmHSgEuEpGts3XY24krc2
5.29,0115,anxiety,2600,5.81,900,5.55,0.3676955262170044,lB6NlbhmmHSgEuEpGts3XY24krc2
6.99,2035,sadness,900,7.0,2600,6.995,0.007071067811865324,lB6NlbhmmHSgEuEpGts3XY24krc2
5.08,0905,disgust,900,4.97,2600,5.025,0.07778174593052045,lB6NlbhmmHSgEuEpGts3XY24krc2
4.28,1829,romance,900,5.32,2600,4.800000000000001,0.7353910524340094,lB6NlbhmmHSgEuEpGts3XY24krc2
5.92,0046,anxiety,900,7.0,2600,6.46,0.7636753236814714,lB6NlbhmmHSgEuEpGts3XY24krc2
4.81,1434,disgust,900,3.67,2600,4.24,0.8061017305526639,lB6NlbhmmHSgEuEpGts3XY24krc2
4.46,1626,romance,2600,5.25,900,4.855,0.5586143571373726,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,0095,disgust,900,6.67,2600,6.835,0.23334523779156074,lB6NlbhmmHSgEuEpGts3XY24krc2
5.91,0464,disgust,2600,5.75,900,5.83,0.1131370849898477,lB6NlbhmmHSgEuEpGts3XY24krc2
5.78,1174,disgust,900,2.25,2600,4.015000000000001,2.496086937588513,lB6NlbhmmHSgEuEpGts3XY24krc2
4.25,1428,joy,2600,2.71,900,3.48,1.0889444430272832,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,1765,disgust,2600,7.0,900,7.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
1.68,2060,joy,900,1.0,2600,1.3399999999999999,0.4808326112068523,lB6NlbhmmHSgEuEpGts3XY24krc2
5.14,2110,romance,2600,5.29,900,5.215,0.10606601717798238,lB6NlbhmmHSgEuEpGts3XY24krc2
1.0,0891,sadness,2600,1.0,900,1.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,0377,anxiety,2600,7.0,900,7.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
1.91,0194,joy,900,1.3,2600,1.605,0.4313351365237939,lB6NlbhmmHSgEuEpGts3XY24krc2
1.03,0271,anxiety,900,1.73,2600,1.38,0.49497474683058323,lB6NlbhmmHSgEuEpGts3XY24krc2
6.17,2007,romance,2600,6.92,900,6.545,0.5303300858899106,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,1725,sadness,900,7.0,2600,7.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
5.29,0969,anxiety,900,5.68,2600,5.484999999999999,0.27577164466275333,lB6NlbhmmHSgEuEpGts3XY24krc2
6.38,0190,anxiety,900,7.0,2600,6.6899999999999995,0.4384062043356595,lB6NlbhmmHSgEuEpGts3XY24krc2
1.06,1970,disgust,2600,1.02,900,1.04,0.028284271247461926,lB6NlbhmmHSgEuEpGts3XY24krc2
1.92,1743,joy,2600,2.22,900,2.0700000000000003,0.21213203435596445,lB6NlbhmmHSgEuEpGts3XY24krc2
2.11,0069,romance,2600,1.47,900,1.79,0.4525483399593903,lB6NlbhmmHSgEuEpGts3XY24krc2
2.95,1898,joy,900,3.32,2600,3.135,0.2616295090390223,lB6NlbhmmHSgEuEpGts3XY24krc2
4.9,1928,romance,2600,5.44,900,5.17,0.3818376618407357,lB6NlbhmmHSgEuEpGts3XY24krc2
1.0,1943,sadness,2600,1.0,900,1.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
1.0,1932,joy,2600,1.0,900,1.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
2.01,0174,joy,900,1.98,2600,1.9949999999999999,0.021213203435596288,lB6NlbhmmHSgEuEpGts3XY24krc2
1.86,1848,joy,2600,2.52,900,2.19,0.4666904755831213,lB6NlbhmmHSgEuEpGts3XY24krc2
6.11,1271,disgust,2600,4.74,900,5.425000000000001,0.9687362902255702,lB6NlbhmmHSgEuEpGts3XY24krc2
2.81,0774,sadness,900,2.3,2600,2.5549999999999997,0.3606244584051394,lB6NlbhmmHSgEuEpGts3XY24krc2
4.58,0059,disgust,900,6.83,2600,5.705,1.590990257669732,lB6NlbhmmHSgEuEpGts3XY24krc2
1.0,0758,anxiety,900,1.03,2600,1.0150000000000001,0.021213203435596444,lB6NlbhmmHSgEuEpGts3XY24krc2
5.35,1989,romance,2600,6.05,900,5.699999999999999,0.4949747468305834,lB6NlbhmmHSgEuEpGts3XY24krc2
3.72,1404,disgust,900,2.14,2600,2.93,1.1172287142747452,lB6NlbhmmHSgEuEpGts3XY24krc2
2.36,0746,sadness,2600,1.31,900,1.835,0.7424621202458748,lB6NlbhmmHSgEuEpGts3XY24krc2
3.43,0300,sadness,900,5.29,2600,4.36,1.3152186130069783,lB6NlbhmmHSgEuEpGts3XY24krc2
2.65,0218,disgust,2600,2.81,900,2.73,0.1131370849898477,lB6NlbhmmHSgEuEpGts3XY24krc2
6.46,0460,anxiety,900,7.0,2600,6.73,0.3818376618407357,lB6NlbhmmHSgEuEpGts3XY24krc2
6.22,1642,anxiety,2600,5.91,900,6.0649999999999995,0.21920310216782946,lB6NlbhmmHSgEuEpGts3XY24krc2
1.54,0744,anxiety,900,1.76,2600,1.65,0.15556349186104043,lB6NlbhmmHSgEuEpGts3XY24krc2
6.23,1283,anxiety,2600,7.0,900,6.615,0.5444722215136413,lB6NlbhmmHSgEuEpGts3XY24krc2
1.51,1511,sadness,900,1.08,2600,1.295,0.3040559159102154,lB6NlbhmmHSgEuEpGts3XY24krc2
1.31,1012,joy,900,2.45,2600,1.8800000000000001,0.8061017305526643,lB6NlbhmmHSgEuEpGts3XY24krc2
7.0,1485,sadness,900,7.0,2600,7.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
6.44,2121,anxiety,900,7.0,2600,6.720000000000001,0.3959797974644663,lB6NlbhmmHSgEuEpGts3XY24krc2
5.01,0877,sadness,2600,2.43,900,3.7199999999999998,1.8243354954612923,lB6NlbhmmHSgEuEpGts3XY24krc2
2.47,1503,joy,2600,2.04,900,2.255,0.3040559159102155,lB6NlbhmmHSgEuEpGts3XY24krc2
4.87,1756,romance,900,5.81,2600,5.34,0.6646803743153543,lB6NlbhmmHSgEuEpGts3XY24krc2
1.0,1160,joy,2600,1.0,900,1.0,0.0,lB6NlbhmmHSgEuEpGts3XY24krc2
5.52,1757,disgust,900,5.96,2600,5.74,0.3111269837220812,lB6NlbhmmHSgEuEpGts3XY24krc2
2.0,2006,disgust,900,1.16,2600,1.58,0.5939696961967,lB6NlbhmmHSgEuEpGts3XY24krc2
5.53,1114,anxiety,900,5.84,2600,5.6850000000000005,0.21920310216782946,lB6NlbhmmHSgEuEpGts3XY24krc2
1.49,1692,joy,900,3.36,2600,2.425,1.3222896808188438,lB6NlbhmmHSgEuEpGts3XY24krc2
6.3,0548,anxiety,900,7.0,2600,6.65,0.4949747468305834,lB6NlbhmmHSgEuEpGts3XY24krc2
4.08,1622,romance,900,4.7,2600,4.390000000000001,0.4384062043356595,lB6NlbhmmHSgEuEpGts3XY24krc2
6.22,1492,anxiety,2600,6.93,900,6.574999999999999,0.5020458146424487,lB6NlbhmmHSgEuEpGts3XY24krc2
